period_days,age_cohort,vax_dose,metric,vax_increase,novax_increase,diff,p_value,vax_before,vax_after,novax_before,novax_after,vax_vs_novax_ratio
365,between_50_and_60,2,kortikoidy,100.71134456689039,129.20401590165253,-28.492671334762136,0.0,1459555.5,1469937.96875,643392.25,831288.625,0.7794753426514994
365,between_50_and_60,2,imunosupresivy,110.50679851668728,115.25198938992042,-4.745190873233142,0.48735712730669534,1618.0,1788.0,754.0,869.0,0.9588276879353533
365,between_50_and_60,3,predpisy,105.94871794871794,108.12397276355952,-2.17525481484158,0.4363263855962881,8775.0,9297.0,4259.0,4605.0,0.9798818452629527
365,between_50_and_60,3,prvopredpisy,94.12698412698413,88.49693251533742,5.6300516116467065,0.3818773427180784,1260.0,1186.0,652.0,577.0,1.0636186074660945
365,between_50_and_60,3,kortikoidy,98.84362713321575,101.26829470156187,-2.4246675683461234,9.348640105712433e-33,1270748.75,1256054.15625,779324.0,789208.125,0.9760569922156621
365,between_50_and_60,3,imunosupresivy,108.841259209645,128.81355932203388,-19.97230011238888,0.005385861674982375,1493.0,1625.0,767.0,988.0,0.8449518807064547
30,less_than_12,1,predpisy,80.0,135.06493506493507,-55.06493506493507,0.32565629092914683,10.0,8.0,77.0,104.0,0.5923076923076923
30,less_than_12,1,prvopredpisy,0.0,112.90322580645163,-112.90322580645163,0.2317822651448639,2.0,0.0,31.0,35.0,0.0
30,less_than_12,1,kortikoidy,94.54545454545455,115.85137214926746,-21.305917603812915,8.685220638546597e-13,2750.0,2600.0,31269.375,36226.0,0.8160926607208283
30,less_than_12,1,imunosupresivy,50.0,150.0,-100.0,0.3737524335247295,4.0,2.0,12.0,18.0,0.3333333333333333
30,less_than_12,2,predpisy,325.0,110.41666666666667,214.58333333333331,0.07543343014064927,4.0,13.0,96.0,106.0,2.943396226415094
30,less_than_12,2,prvopredpisy,NaN,93.93939393939394,NaN,0.23880597014925378,0.0,3.0,33.0,31.0,NaN
30,less_than_12,2,kortikoidy,844.9999999999999,123.34998216196934,721.6500178380305,0.0,1000.0,8450.0,33636.0,41490.0,6.850426608821402
30,less_than_12,2,imunosupresivy,150.0,72.22222222222221,77.77777777777779,0.6371275783040488,2.0,3.0,18.0,13.0,2.076923076923077
30,less_than_12,3,predpisy,NaN,51.80722891566265,NaN,0.3438735177865612,0.0,1.0,166.0,86.0,NaN
30,less_than_12,3,prvopredpisy,NaN,55.35714285714286,NaN,1.0,0.0,0.0,56.0,31.0,NaN
30,less_than_12,3,kortikoidy,NaN,45.670789724072314,NaN,2.9385263032108053e-301,0.0,600.0,68315.0,31200.0,NaN
30,less_than_12,3,imunosupresivy,NaN,58.82352941176471,NaN,1.0,0.0,0.0,17.0,10.0,NaN
60,less_than_12,1,predpisy,92.5925925925926,103.75586854460094,-11.163275952008348,0.7696878931573132,27.0,25.0,213.0,221.0,0.8924082453494218
60,less_than_12,1,prvopredpisy,80.0,101.36986301369863,-21.369863013698634,1.0,5.0,4.0,73.0,74.0,0.7891891891891892
60,less_than_12,1,kortikoidy,131.1377245508982,106.81945103845626,24.318273512441948,7.534143401931353e-41,8350.0,10950.0,77669.375,82966.0,1.2276577278391654
60,less_than_12,1,imunosupresivy,77.77777777777779,76.19047619047619,1.5873015873015959,1.0,9.0,7.0,42.0,32.0,1.0208333333333335
60,less_than_12,2,predpisy,209.0909090909091,127.36842105263158,81.72248803827752,0.2113877864715575,11.0,23.0,190.0,242.0,1.6416228399699473
60,less_than_12,2,prvopredpisy,400.0,123.18840579710144,276.81159420289856,0.18927477995101483,2.0,8.0,69.0,85.0,3.2470588235294118
60,less_than_12,2,kortikoidy,297.22222222222223,137.93678199444528,159.28544022777695,0.0,3600.0,10700.0,68995.375,95170.0,2.154771322954246
60,less_than_12,2,imunosupresivy,125.0,82.85714285714286,42.14285714285714,0.7249613653581952,4.0,5.0,35.0,29.0,1.5086206896551724
60,less_than_12,3,predpisy,NaN,63.670411985018724,NaN,0.06014220590780021,0.0,3.0,267.0,170.0,NaN
60,less_than_12,3,prvopredpisy,NaN,67.03296703296702,NaN,1.0,0.0,0.0,91.0,61.0,NaN
60,less_than_12,3,kortikoidy,NaN,57.528309144299236,NaN,0.0,0.0,1600.0,106591.0,61320.0,NaN
60,less_than_12,3,imunosupresivy,NaN,61.76470588235294,NaN,1.0,0.0,0.0,34.0,21.0,NaN
90,less_than_12,1,predpisy,92.85714285714286,91.869918699187,0.9872241579558647,1.0,42.0,39.0,369.0,339.0,1.0107458912768648
90,less_than_12,1,prvopredpisy,80.0,88.14814814814815,-8.148148148148152,1.0,10.0,8.0,135.0,119.0,0.907563025210084
90,less_than_12,1,kortikoidy,88.70662460567823,97.33092578885584,-8.624301183177607,3.2183201791722274e-14,15850.0,14060.0,132569.375,129031.0,0.9113919742026633
90,less_than_12,1,imunosupresivy,111.11111111111111,80.7017543859649,30.40935672514621,0.6188952640304124,9.0,10.0,57.0,46.0,1.3768115942028987
90,less_than_12,2,predpisy,129.62962962962962,107.0336391437309,22.595990485898724,0.5084319952618681,27.0,35.0,327.0,350.0,1.211111111111111
90,less_than_12,2,prvopredpisy,200.0,100.0,100.0,0.2881670408990913,5.0,10.0,117.0,117.0,2.0
90,less_than_12,2,kortikoidy,173.3695652173913,117.32979460716525,56.03977061022606,5.089975325379128e-183,9200.0,15950.0,114165.375,133950.0,1.4776260863479236
90,less_than_12,2,imunosupresivy,87.5,77.41935483870968,10.08064516129032,1.0,8.0,7.0,62.0,48.0,1.1302083333333333
90,less_than_12,3,predpisy,NaN,78.51002865329512,NaN,0.08611575325632834,0.0,3.0,349.0,274.0,NaN
90,less_than_12,3,prvopredpisy,NaN,81.73913043478261,NaN,1.0,0.0,0.0,115.0,94.0,NaN
90,less_than_12,3,kortikoidy,NaN,72.67309430101344,NaN,0.0,0.0,1600.0,133901.0,97310.0,NaN
90,less_than_12,3,imunosupresivy,NaN,76.59574468085107,NaN,1.0,0.0,0.0,47.0,36.0,NaN
180,less_than_12,1,predpisy,120.65217391304348,92.13793103448276,28.514242878560722,0.08374771390709218,92.0,111.0,725.0,668.0,1.309473444415517
180,less_than_12,1,prvopredpisy,96.0,86.64122137404581,9.358778625954187,0.7653367271930189,25.0,24.0,262.0,227.0,1.1080176211453743
180,less_than_12,1,kortikoidy,127.88046826863832,97.32733035479374,30.55313791384458,1.896801927712556e-261,32460.0,41510.0,254179.375,247386.0,1.313921462784063
180,less_than_12,1,imunosupresivy,136.8421052631579,70.86614173228347,65.97596353087442,0.04930570157734132,19.0,26.0,127.0,90.0,1.9309941520467837
180,less_than_12,2,predpisy,133.8709677419355,89.1156462585034,44.755321483432084,0.023000324399778532,62.0,83.0,735.0,655.0,1.5022162029056882
180,less_than_12,2,prvopredpisy,111.11111111111111,84.7328244274809,26.378286683630208,0.49990489350402656,18.0,20.0,262.0,222.0,1.3113113113113115
180,less_than_12,2,kortikoidy,150.69384215091065,93.35980484729475,57.3340373036159,0.0,23060.0,34750.0,259335.375,242115.0,1.614119078305649
180,less_than_12,2,imunosupresivy,154.54545454545453,67.46031746031747,87.08513708513706,0.04425486483073593,11.0,17.0,126.0,85.0,2.2909090909090906
180,less_than_12,3,predpisy,NaN,89.36170212765957,NaN,0.05007497192121802,0.0,4.0,611.0,546.0,NaN
180,less_than_12,3,prvopredpisy,NaN,93.33333333333333,NaN,1.0,0.0,0.0,210.0,196.0,NaN
180,less_than_12,3,kortikoidy,NaN,88.84505607042172,NaN,0.0,0.0,1700.0,221295.375,196610.0,NaN
180,less_than_12,3,imunosupresivy,NaN,88.23529411764706,NaN,1.0,0.0,0.0,85.0,75.0,NaN
365,less_than_12,1,predpisy,148.19277108433735,98.13519813519814,50.057572949139214,0.00012883056709932266,166.0,246.0,1287.0,1263.0,1.5100878573677132
365,less_than_12,1,prvopredpisy,159.45945945945945,98.63013698630137,60.829322473158086,0.03135768623589173,37.0,59.0,438.0,432.0,1.6167417417417418
365,less_than_12,1,kortikoidy,187.6326451861856,109.55181516177402,78.0808300244116,0.0,51830.0,97250.0,422066.375,462381.375,1.7127296787288322
365,less_than_12,1,imunosupresivy,125.0,68.95161290322581,56.04838709677419,0.009428526871589182,44.0,55.0,248.0,171.0,1.8128654970760232
365,less_than_12,2,predpisy,142.3728813559322,96.5675057208238,45.805375635108405,0.0022238720261034024,118.0,168.0,1311.0,1266.0,1.4743352879749376
365,less_than_12,2,prvopredpisy,176.9230769230769,95.56541019955654,81.35766672352037,0.019325077804240108,26.0,46.0,451.0,431.0,1.851329644833125
365,less_than_12,2,kortikoidy,169.9314061734444,107.17599416117348,62.755412012270924,0.0,40820.0,69366.0,432107.375,463115.375,1.5855360848614855
365,less_than_12,2,imunosupresivy,123.07692307692308,69.79591836734694,53.28100470957614,0.047766075479938,26.0,32.0,245.0,171.0,1.763382816014395
365,less_than_12,3,predpisy,500.0,79.73079968329374,420.26920031670625,0.09456968912572523,1.0,5.0,1263.0,1007.0,6.271102284011917
365,less_than_12,3,prvopredpisy,NaN,81.67053364269141,NaN,1.0,0.0,0.0,431.0,352.0,NaN
365,less_than_12,3,kortikoidy,575.0,74.54758384043657,500.4524161595634,0.0,400.0,2300.0,462060.75,344455.125,7.713194316676228
365,less_than_12,3,imunosupresivy,NaN,93.33333333333333,NaN,1.0,0.0,0.0,180.0,168.0,NaN
30,more_than_60,1,predpisy,99.82319660537482,114.35897435897435,-14.535777753599533,0.06941659142710851,2828.0,2823.0,390.0,446.0,0.8728934232308561
30,more_than_60,1,prvopredpisy,103.21100917431193,109.43396226415094,-6.2229530898390095,0.8320851754281599,218.0,225.0,53.0,58.0,0.9431350838342296
30,more_than_60,1,kortikoidy,89.55340210905118,114.71110825680218,-25.157706147751,0.0,431414.375,386346.25,93426.0,107170.0,0.7806863996864996
30,more_than_60,1,imunosupresivy,89.42307692307693,102.08333333333333,-12.660256410256395,0.5904485732838078,416.0,372.0,48.0,49.0,0.8759811616954475
30,more_than_60,2,predpisy,91.78768152228342,71.61290322580646,20.17477829647696,0.001586561998237557,1997.0,1833.0,465.0,333.0,1.2817198771129668
30,more_than_60,2,prvopredpisy,103.55029585798816,57.77777777777777,45.77251808021039,0.036474960866027334,169.0,175.0,45.0,26.0,1.7922166590805646
30,more_than_60,2,kortikoidy,99.32914195865548,72.07966947090881,27.249472487746672,0.0,266002.625,264218.125,91973.75,66294.375,1.3780465793998196
30,more_than_60,2,imunosupresivy,109.05511811023622,77.77777777777779,31.277340332458436,0.14927765363340018,254.0,277.0,54.0,42.0,1.4021372328458943
30,more_than_60,3,predpisy,85.34289556252801,117.71844660194175,-32.375551039413736,0.000013340113039926225,2231.0,1904.0,412.0,485.0,0.7249747004486915
30,more_than_60,3,prvopredpisy,88.58695652173914,121.15384615384615,-32.56688963210701,0.16223633544468188,184.0,163.0,52.0,63.0,0.7311939268461009
30,more_than_60,3,kortikoidy,89.77741727601301,114.65957011258956,-24.88215283657655,0.0,302202.25,271309.375,91593.75,105021.0,0.7829910507065079
30,more_than_60,3,imunosupresivy,84.91124260355029,112.72727272727272,-27.816030123722427,0.18941874652414004,338.0,287.0,55.0,62.0,0.7532448940637527
60,more_than_60,1,predpisy,108.87616320687188,113.43472750316856,-4.55856429629668,0.43387971140184833,5588.0,6084.0,789.0,895.0,0.9598133270415856
60,more_than_60,1,prvopredpisy,100.21459227467811,96.22641509433963,3.9881771803384822,0.8182688842495964,466.0,467.0,106.0,102.0,1.041445762854498
60,more_than_60,1,kortikoidy,99.15827288320482,98.3332050829254,0.8250678002794132,0.02026020540029555,864814.125,857534.75,190057.875,186890.0,1.0083905309461196
60,more_than_60,1,imunosupresivy,98.98862199747155,108.08080808080808,-9.092186083336529,0.6040915608041624,791.0,783.0,99.0,107.0,0.9158760353037088
60,more_than_60,2,predpisy,90.29737903225806,75.64402810304449,14.653350929213573,0.0020091181478825693,3968.0,3583.0,854.0,646.0,1.1937145772995106
60,more_than_60,2,prvopredpisy,97.73371104815864,71.42857142857143,26.30513961958721,0.09930245428352566,353.0,345.0,84.0,60.0,1.368271954674221
60,more_than_60,2,kortikoidy,94.42154694114072,78.07581815922399,16.345728781916733,0.0,540573.25,510417.625,171001.25,133510.625,1.209357124488687
60,more_than_60,2,imunosupresivy,101.52963671128109,85.04672897196261,16.482907739318478,0.2782703735037737,523.0,531.0,107.0,91.0,1.1938100140777006
60,more_than_60,3,predpisy,91.61831076724694,106.89252336448598,-15.274212597239043,0.0032622392303967677,4653.0,4263.0,856.0,915.0,0.8571068198553374
60,more_than_60,3,prvopredpisy,87.56218905472637,100.93457943925233,-13.372390384525957,0.39451645393453794,402.0,352.0,107.0,108.0,0.867514280449604
60,more_than_60,3,kortikoidy,90.41592859743955,97.72863658992748,-7.31270799248793,1.1880935762698064e-95,667987.25,603966.875,185802.5,181582.25,0.9251733345756956
60,more_than_60,3,imunosupresivy,91.04258443465491,103.05343511450383,-12.010850679848915,0.3815046119219221,681.0,620.0,131.0,135.0,0.883450263773318
90,more_than_60,1,predpisy,110.78731480347741,113.40929009640665,-2.6219752929292355,0.6028322263922254,8167.0,9048.0,1141.0,1294.0,0.9768804187849129
90,more_than_60,1,prvopredpisy,102.29555236728838,95.8904109589041,6.4051414083842815,0.6499703853374565,697.0,713.0,146.0,140.0,1.066796474687436
90,more_than_60,1,kortikoidy,99.78970799239318,100.94424428836903,-1.1545362959758592,0.00012939162059525929,1272278.5,1269603.0,266840.375,269360.0,0.988562633718098
90,more_than_60,1,imunosupresivy,100.43516100957355,97.41935483870968,3.0158061708638684,0.8080180859331855,1149.0,1154.0,155.0,151.0,1.0309569507605232
90,more_than_60,2,predpisy,94.836578581363,79.8913043478261,14.945274233536907,0.00019591042289302638,5752.0,5455.0,1288.0,1029.0,1.1870700992497139
90,more_than_60,2,prvopredpisy,102.68199233716476,73.23943661971832,29.44255571744644,0.019438272530199325,522.0,536.0,142.0,104.0,1.402004126142057
90,more_than_60,2,kortikoidy,96.33735782621935,73.60060604396106,22.73675178225828,0.0,793516.125,764452.46875,273082.5,200990.375,1.3089207141674595
90,more_than_60,2,imunosupresivy,100.265604249668,91.44736842105263,8.818235828615371,0.4818295873661697,753.0,755.0,152.0,139.0,1.0964296292050024
90,more_than_60,3,predpisy,95.69432563444539,110.08668242710795,-14.392356792662554,0.0009591854327522479,7014.0,6712.0,1269.0,1397.0,0.8692634161067374
90,more_than_60,3,prvopredpisy,88.0064829821718,99.40119760479041,-11.394714622618608,0.35051486787025454,617.0,543.0,167.0,166.0,0.8853664251820899
90,more_than_60,3,kortikoidy,95.01101670424258,103.13395137775704,-8.122934673514465,5.037653988907313e-155,990938.375,941500.625,262791.25,271027.0,0.9212389851741262
90,more_than_60,3,imunosupresivy,92.48826291079813,109.82658959537572,-17.338326684577595,0.13868625396069587,1065.0,985.0,173.0,190.0,0.8421299728193724
180,more_than_60,1,predpisy,110.76185733847876,111.01614434947768,-0.25428701099892237,0.949050212735254,16066.0,17795.0,2106.0,2338.0,0.9977094591738078
180,more_than_60,1,prvopredpisy,101.33991537376588,104.9792531120332,-3.6393377382673293,0.7331431084011482,1418.0,1437.0,241.0,253.0,0.9653327907145287
180,more_than_60,1,kortikoidy,103.1265416157743,106.40741484758254,-3.2808732318082434,1.5798702309937885e-43,2457699.375,2534540.36875,448640.375,477386.625,0.9691668739767079
180,more_than_60,1,imunosupresivy,102.07231040564373,96.65551839464884,5.416792010994897,0.539957037240111,2268.0,2315.0,299.0,289.0,1.0560422426051028
180,more_than_60,2,predpisy,104.20395985896394,94.23548650858544,9.968473350378503,0.0016626619227342945,11061.0,11526.0,2446.0,2305.0,1.105782584880806
180,more_than_60,2,prvopredpisy,103.32717190388169,93.47079037800687,9.856381525874824,0.29890988272134633,1082.0,1118.0,291.0,272.0,1.105448787648146
180,more_than_60,2,kortikoidy,96.80254416721415,85.5817290759197,11.220815091294455,0.0,1687811.625,1633844.59375,544066.625,465621.625,1.1311122737581107
180,more_than_60,2,imunosupresivy,108.6870026525199,99.36908517350159,9.317917479018305,0.315869558764872,1508.0,1639.0,317.0,315.0,1.0937707885983747
180,more_than_60,3,predpisy,107.31291255655269,122.08021154693698,-14.76729899038429,0.00002691969380547381,13483.0,14469.0,2269.0,2770.0,0.879036095995733
180,more_than_60,3,prvopredpisy,99.17355371900827,115.92592592592592,-16.752372206917656,0.0965931166127913,1210.0,1200.0,270.0,313.0,0.8554907189818605
180,more_than_60,3,kortikoidy,106.79445919674895,116.65581292270653,-9.861353725957585,0.0,1908588.34375,2038266.6,458559.125,534935.875,0.9154662465685145
180,more_than_60,3,imunosupresivy,105.05102040816328,110.8974358974359,-5.846415489272616,0.5282110904934647,1960.0,2059.0,312.0,346.0,0.9472808776689867
365,more_than_60,1,predpisy,112.10281933780462,124.93244902972242,-12.829629691917802,1.2665269107663745e-6,32951.0,36939.0,4071.0,5086.0,0.8973074666224983
365,more_than_60,1,prvopredpisy,93.63015924601885,129.03930131004367,-35.40914206402482,1.9379037604245094e-6,3077.0,2881.0,458.0,591.0,0.7255941274902984
365,more_than_60,1,kortikoidy,110.15950706079319,130.08003977875296,-19.920532717959773,0.0,4908645.359375,5407339.53125,785343.875,1021575.625,0.8468594201551468
365,more_than_60,1,imunosupresivy,105.01404797925223,116.98774080560422,-11.973692826351993,0.07958845964978337,4627.0,4859.0,571.0,668.0,0.8976500209004943
365,more_than_60,2,predpisy,111.4847599926994,117.43098334474105,-5.946223352041656,0.021534329389388214,21916.0,24433.0,4383.0,5147.0,0.949364101511563
365,more_than_60,2,prvopredpisy,99.0380411018802,119.95926680244399,-20.921225700563795,0.004953685359094033,2287.0,2265.0,491.0,589.0,0.8255972526489503
365,more_than_60,2,kortikoidy,109.10453237745479,113.55736168772495,-4.452829310270161,3.4384007475640224e-131,3206683.5,3498637.0375,896698.25,1018266.875,0.9607878411043475
365,more_than_60,2,imunosupresivy,111.38157894736842,114.50511945392492,-3.1235405065564947,0.6654687521741677,3040.0,3386.0,586.0,671.0,0.9727213899129343
365,more_than_60,3,predpisy,107.45588017203025,114.16281997482164,-6.706939802791396,0.005097611012710987,26972.0,28983.0,4766.0,5441.0,0.9412511025544866
365,more_than_60,3,prvopredpisy,98.5620377978636,95.39007092198581,3.1719668758777857,0.6402680288630542,2434.0,2399.0,564.0,538.0,1.0332525895538118
365,more_than_60,3,kortikoidy,106.03800478477083,103.91411330446054,2.1238914803102915,1.310008480603082e-38,3974524.21875,4214506.18125,1014132.625,1053826.925,1.020438912605523
365,more_than_60,3,imunosupresivy,107.26945800154122,105.22151898734178,2.047939014199443,0.7647060017460316,3893.0,4176.0,632.0,665.0,1.0194631196537451
